,STATION,DATE,ENTRIES,EXITS
11083,E 149 ST,03/08/2021,2074,2248
11084,E 149 ST,03/09/2021,2217,2422
11085,E 149 ST,03/10/2021,2235,2437
11086,E 149 ST,03/11/2021,2173,2394
11087,E 149 ST,03/12/2021,2114,2366
11088,E 149 ST,02/27/2021,711,1110
11089,E 149 ST,02/28/2021,547,942
11090,E 149 ST,03/01/2021,2029,2182
11091,E 149 ST,03/02/2021,2000,2273
11092,E 149 ST,03/03/2021,2172,2372
11093,E 149 ST,03/04/2021,2052,2171
11094,E 149 ST,03/05/2021,2150,2246
11095,LONGWOOD AV,03/27/2021,814,1031
11096,LONGWOOD AV,03/28/2021,498,639
11097,LONGWOOD AV,03/29/2021,1302,1387
11098,LONGWOOD AV,03/30/2021,1361,1484
11099,LONGWOOD AV,03/31/2021,1361,1514
11100,LONGWOOD AV,04/01/2021,1397,1546
11101,LONGWOOD AV,04/02/2021,1237,1276
11102,LONGWOOD AV,03/20/2021,516,719
11103,LONGWOOD AV,03/21/2021,362,567
11104,LONGWOOD AV,03/22/2021,1426,1506
11105,LONGWOOD AV,03/23/2021,1444,1547
11106,LONGWOOD AV,03/24/2021,1502,1554
11107,LONGWOOD AV,03/25/2021,1483,1616
11108,LONGWOOD AV,03/26/2021,1482,1685
11109,LONGWOOD AV,03/13/2021,612,660
11110,LONGWOOD AV,03/14/2021,449,488
11111,LONGWOOD AV,03/15/2021,1351,1483
11112,LONGWOOD AV,03/16/2021,1410,1500
11113,LONGWOOD AV,03/17/2021,1416,1581
11114,LONGWOOD AV,03/18/2021,1409,1486
11115,LONGWOOD AV,03/19/2021,1442,1523
11116,LONGWOOD AV,03/06/2021,721,842
11117,LONGWOOD AV,03/07/2021,544,682
11118,LONGWOOD AV,03/08/2021,1427,1515
11119,LONGWOOD AV,03/09/2021,1418,1515
11120,LONGWOOD AV,03/10/2021,1422,1565
11121,LONGWOOD AV,03/11/2021,1422,1541
11122,LONGWOOD AV,03/12/2021,1442,1602
11123,LONGWOOD AV,02/27/2021,446,665
11124,LONGWOOD AV,02/28/2021,295,494
11125,LONGWOOD AV,03/01/2021,1325,1411
11126,LONGWOOD AV,03/02/2021,1359,1399
11127,LONGWOOD AV,03/03/2021,1387,1500
11128,LONGWOOD AV,03/04/2021,1384,1494
11129,LONGWOOD AV,03/05/2021,1348,1479
11130,HUNTS POINT AV,03/27/2021,2732,2912
11131,HUNTS POINT AV,03/28/2021,1704,1925
11132,HUNTS POINT AV,03/29/2021,4063,4124
11133,HUNTS POINT AV,03/30/2021,4309,4370
11134,HUNTS POINT AV,03/31/2021,4138,4019
11135,HUNTS POINT AV,04/01/2021,4216,4325
11136,HUNTS POINT AV,04/02/2021,3821,3706
11137,HUNTS POINT AV,03/20/2021,2713,2934
11138,HUNTS POINT AV,03/21/2021,2155,2565
11139,HUNTS POINT AV,03/22/2021,4565,4686
11140,HUNTS POINT AV,03/23/2021,4717,4442
11141,HUNTS POINT AV,03/24/2021,4607,4319
11142,HUNTS POINT AV,03/25/2021,4631,4515
11143,HUNTS POINT AV,03/26/2021,4734,4539
11144,HUNTS POINT AV,03/13/2021,2714,2936
11145,HUNTS POINT AV,03/14/2021,2093,2400
11146,HUNTS POINT AV,03/15/2021,4356,4394
11147,HUNTS POINT AV,03/16/2021,4386,4218
11148,HUNTS POINT AV,03/17/2021,4483,4363
11149,HUNTS POINT AV,03/18/2021,4360,4143
11150,HUNTS POINT AV,03/19/2021,4416,4244
11151,HUNTS POINT AV,03/06/2021,2331,2392
11152,HUNTS POINT AV,03/07/2021,1793,2029
11153,HUNTS POINT AV,03/08/2021,4239,4126
11154,HUNTS POINT AV,03/09/2021,4389,4425
11155,HUNTS POINT AV,03/10/2021,4490,4274
11156,HUNTS POINT AV,03/11/2021,4537,4349
11157,HUNTS POINT AV,03/12/2021,4528,4481
11158,HUNTS POINT AV,02/27/2021,2221,2357
11159,HUNTS POINT AV,02/28/2021,1821,2183
11160,HUNTS POINT AV,03/01/2021,4185,4181
11161,HUNTS POINT AV,03/02/2021,4279,4162
11162,HUNTS POINT AV,03/03/2021,4414,4412
11163,HUNTS POINT AV,03/04/2021,4325,4030
11164,HUNTS POINT AV,03/05/2021,4408,4171
11165,WHITLOCK AV,03/27/2021,525,722
11166,WHITLOCK AV,03/28/2021,320,472
11167,WHITLOCK AV,03/29/2021,789,883
11168,WHITLOCK AV,03/30/2021,799,948
11169,WHITLOCK AV,03/31/2021,809,923
11170,WHITLOCK AV,04/01/2021,736,913
11171,WHITLOCK AV,04/02/2021,689,785
11172,WHITLOCK AV,03/20/2021,470,657
11173,WHITLOCK AV,03/21/2021,391,561
11174,WHITLOCK AV,03/22/2021,810,1004
11175,WHITLOCK AV,03/23/2021,834,971
11176,WHITLOCK AV,03/24/2021,842,1004
11177,WHITLOCK AV,03/25/2021,902,1026
11178,WHITLOCK AV,03/26/2021,825,978
11179,WHITLOCK AV,03/13/2021,565,705
11180,WHITLOCK AV,03/14/2021,367,428
11181,WHITLOCK AV,03/15/2021,767,896
11182,WHITLOCK AV,03/16/2021,795,894
11183,WHITLOCK AV,03/17/2021,803,958
11184,WHITLOCK AV,03/18/2021,736,865
11185,WHITLOCK AV,03/19/2021,797,907
11186,WHITLOCK AV,03/06/2021,542,774
11187,WHITLOCK AV,03/07/2021,363,632
11188,WHITLOCK AV,03/08/2021,818,1074
11189,WHITLOCK AV,03/09/2021,884,1146
11190,WHITLOCK AV,03/10/2021,907,1119
11191,WHITLOCK AV,03/11/2021,889,1114
11192,WHITLOCK AV,03/12/2021,841,1124
11193,WHITLOCK AV,02/27/2021,451,640
11194,WHITLOCK AV,02/28/2021,378,534
11195,WHITLOCK AV,03/01/2021,837,1052
11196,WHITLOCK AV,03/02/2021,870,1069
11197,WHITLOCK AV,03/03/2021,909,1117
11198,WHITLOCK AV,03/04/2021,849,1041
11199,WHITLOCK AV,03/05/2021,829,1050
11200,ELDER AV,03/27/2021,2258,2115
11201,ELDER AV,03/28/2021,1292,1686
11202,ELDER AV,03/29/2021,2794,2633
11203,ELDER AV,03/30/2021,2962,2772
11204,ELDER AV,03/31/2021,2726,2566
11205,ELDER AV,04/01/2021,2916,2651
11206,ELDER AV,04/02/2021,2715,2531
11207,ELDER AV,03/20/2021,2001,2069
11208,ELDER AV,03/21/2021,1706,2074
11209,ELDER AV,03/22/2021,2785,2871
11210,ELDER AV,03/23/2021,2952,2949
11211,ELDER AV,03/24/2021,3115,2813
11212,ELDER AV,03/25/2021,3309,2946
11213,ELDER AV,03/26/2021,3154,2787
11214,ELDER AV,03/13/2021,2161,2471
11215,ELDER AV,03/14/2021,1641,1935
11216,ELDER AV,03/15/2021,2585,2741
11217,ELDER AV,03/16/2021,3049,2774
11218,ELDER AV,03/17/2021,2956,2730
11219,ELDER AV,03/18/2021,2678,2719
11220,ELDER AV,03/19/2021,3136,2807
11221,ELDER AV,03/06/2021,2152,2362
11222,ELDER AV,03/07/2021,1579,1829
11223,ELDER AV,03/08/2021,2685,2551
11224,ELDER AV,03/09/2021,2886,2643
11225,ELDER AV,03/10/2021,3060,2721
11226,ELDER AV,03/11/2021,3022,2655
11227,ELDER AV,03/12/2021,3105,2663
11228,ELDER AV,02/27/2021,1907,2287
11229,ELDER AV,02/28/2021,1422,1817
11230,ELDER AV,03/01/2021,2832,2560
11231,ELDER AV,03/02/2021,2850,2561
11232,ELDER AV,03/03/2021,2497,1640
11233,ELDER AV,03/04/2021,2968,2488
11234,ELDER AV,03/05/2021,2860,2552
11235,MORISN AV/SNDVW,03/27/2021,1936,2080
11236,MORISN AV/SNDVW,03/28/2021,1219,1531
11237,MORISN AV/SNDVW,03/29/2021,2655,2710
11238,MORISN AV/SNDVW,03/30/2021,2666,2612
11239,MORISN AV/SNDVW,03/31/2021,2585,2604
11240,MORISN AV/SNDVW,04/01/2021,2689,2508
11241,MORISN AV/SNDVW,04/02/2021,2429,2454
11242,MORISN AV/SNDVW,03/20/2021,1874,1951
11243,MORISN AV/SNDVW,03/21/2021,1350,1671
11244,MORISN AV/SNDVW,03/22/2021,2603,2603
11245,MORISN AV/SNDVW,03/23/2021,2981,2718
11246,MORISN AV/SNDVW,03/24/2021,2868,2620
11247,MORISN AV/SNDVW,03/25/2021,2971,2657
11248,MORISN AV/SNDVW,03/26/2021,2981,2541
11249,MORISN AV/SNDVW,03/13/2021,1953,2261
11250,MORISN AV/SNDVW,03/14/2021,1315,1455
11251,MORISN AV/SNDVW,03/15/2021,2580,2626
11252,MORISN AV/SNDVW,03/16/2021,2581,2675
11253,MORISN AV/SNDVW,03/17/2021,2879,2526
11254,MORISN AV/SNDVW,03/18/2021,2732,2602
11255,MORISN AV/SNDVW,03/19/2021,2837,2605
11256,MORISN AV/SNDVW,03/06/2021,1867,2111
11257,MORISN AV/SNDVW,03/07/2021,1404,1786
11258,MORISN AV/SNDVW,03/08/2021,2654,2998
11259,MORISN AV/SNDVW,03/09/2021,2229,2424
11260,MORISN AV/SNDVW,03/10/2021,3131,2856
11261,MORISN AV/SNDVW,03/11/2021,3006,2817
11262,MORISN AV/SNDVW,03/12/2021,3051,3097
11263,MORISN AV/SNDVW,02/27/2021,891,1751
11264,MORISN AV/SNDVW,02/28/2021,873,1330
11265,MORISN AV/SNDVW,03/01/2021,1932,2375
11266,MORISN AV/SNDVW,03/02/2021,1868,2440
11267,MORISN AV/SNDVW,03/03/2021,2121,2246
11268,MORISN AV/SNDVW,03/04/2021,1940,2499
11269,MORISN AV/SNDVW,03/05/2021,2013,2347
11270,ST LAWRENCE AV,03/27/2021,1245,1388
11271,ST LAWRENCE AV,03/28/2021,928,1048
11272,ST LAWRENCE AV,03/29/2021,1674,1620
11273,ST LAWRENCE AV,03/30/2021,1792,1702
11274,ST LAWRENCE AV,03/31/2021,1707,1668
11275,ST LAWRENCE AV,04/01/2021,1676,1638
11276,ST LAWRENCE AV,04/02/2021,1611,1561
11277,ST LAWRENCE AV,03/20/2021,1072,1282
11278,ST LAWRENCE AV,03/21/2021,1046,1077
11279,ST LAWRENCE AV,03/22/2021,1698,1792
11280,ST LAWRENCE AV,03/23/2021,1818,1763
11281,ST LAWRENCE AV,03/24/2021,1826,1787
11282,ST LAWRENCE AV,03/25/2021,1765,1763
11283,ST LAWRENCE AV,03/26/2021,1852,1722
11284,ST LAWRENCE AV,03/13/2021,1309,1480
11285,ST LAWRENCE AV,03/14/2021,915,859
11286,ST LAWRENCE AV,03/15/2021,1749,1641
11287,ST LAWRENCE AV,03/16/2021,1744,1634
11288,ST LAWRENCE AV,03/17/2021,1799,1744
11289,ST LAWRENCE AV,03/18/2021,1587,1739
11290,ST LAWRENCE AV,03/19/2021,1785,1734
11291,ST LAWRENCE AV,03/06/2021,1296,1388
11292,ST LAWRENCE AV,03/07/2021,1001,1173
11293,ST LAWRENCE AV,03/08/2021,1807,1931
11294,ST LAWRENCE AV,03/09/2021,1682,1966
11295,ST LAWRENCE AV,03/10/2021,1784,1940
11296,ST LAWRENCE AV,03/11/2021,1859,1981
11297,ST LAWRENCE AV,03/12/2021,1846,1977
11298,ST LAWRENCE AV,02/27/2021,1191,1348
11299,ST LAWRENCE AV,02/28/2021,965,1056
11300,ST LAWRENCE AV,03/01/2021,1729,1816
11301,ST LAWRENCE AV,03/02/2021,1723,1808
11302,ST LAWRENCE AV,03/03/2021,1940,2009
11303,ST LAWRENCE AV,03/04/2021,1874,2127
11304,ST LAWRENCE AV,03/05/2021,1858,1851
11305,PARKCHESTER,03/27/2021,3952,4387
11306,PARKCHESTER,03/28/2021,2272,2681
11307,PARKCHESTER,03/29/2021,5680,6680
11308,PARKCHESTER,03/30/2021,5905,7037
11309,PARKCHESTER,03/31/2021,5862,6581
11310,PARKCHESTER,04/01/2021,5721,6666
11311,PARKCHESTER,04/02/2021,5270,6194
11312,PARKCHESTER,03/20/2021,3563,4254
11313,PARKCHESTER,03/21/2021,2831,3322
11314,PARKCHESTER,03/22/2021,5873,7094
11315,PARKCHESTER,03/23/2021,6404,7106
11316,PARKCHESTER,03/24/2021,6078,6662
11317,PARKCHESTER,03/25/2021,6289,6819
11318,PARKCHESTER,03/26/2021,4340,6468
11319,PARKCHESTER,03/13/2021,3471,4086
11320,PARKCHESTER,03/14/2021,2542,3152
11321,PARKCHESTER,03/15/2021,5624,6538
11322,PARKCHESTER,03/16/2021,6180,6714
11323,PARKCHESTER,03/17/2021,6354,6732
11324,PARKCHESTER,03/18/2021,5654,6329
11325,PARKCHESTER,03/19/2021,6000,6464
11326,PARKCHESTER,03/06/2021,3318,3849
11327,PARKCHESTER,03/07/2021,2493,2899
11328,PARKCHESTER,03/08/2021,5119,6429
11329,PARKCHESTER,03/09/2021,5658,6572
11330,PARKCHESTER,03/10/2021,5562,6552
11331,PARKCHESTER,03/11/2021,5730,6759
11332,PARKCHESTER,03/12/2021,5795,6639
11333,PARKCHESTER,02/27/2021,3197,3511
11334,PARKCHESTER,02/28/2021,2367,2749
11335,PARKCHESTER,03/01/2021,5375,6246
11336,PARKCHESTER,03/02/2021,5639,6505
11337,PARKCHESTER,03/03/2021,3428,6546
11338,PARKCHESTER,03/04/2021,5395,6474
11339,PARKCHESTER,03/05/2021,5585,6248
11340,CASTLE HILL AV,03/27/2021,1699,2263
11341,CASTLE HILL AV,03/28/2021,1030,1467
11342,CASTLE HILL AV,03/29/2021,2287,2076
11343,CASTLE HILL AV,03/30/2021,2391,2240
11344,CASTLE HILL AV,03/31/2021,2325,2073
11345,CASTLE HILL AV,04/01/2021,2382,2215
11346,CASTLE HILL AV,04/02/2021,2196,2106
11347,CASTLE HILL AV,03/20/2021,1577,2145
11348,CASTLE HILL AV,03/21/2021,1222,1583
11349,CASTLE HILL AV,03/22/2021,2313,2260
11350,CASTLE HILL AV,03/23/2021,2110,2351
11351,CASTLE HILL AV,03/24/2021,2081,2339
11352,CASTLE HILL AV,03/25/2021,2169,2312
11353,CASTLE HILL AV,03/26/2021,2147,2280
11354,CASTLE HILL AV,03/13/2021,1665,2311
11355,CASTLE HILL AV,03/14/2021,1113,1395
11356,CASTLE HILL AV,03/15/2021,2237,2204
11357,CASTLE HILL AV,03/16/2021,2090,2268
11358,CASTLE HILL AV,03/17/2021,2159,2219
11359,CASTLE HILL AV,03/18/2021,2174,2143
11360,CASTLE HILL AV,03/19/2021,2188,2326
11361,CASTLE HILL AV,03/06/2021,1674,2154
11362,CASTLE HILL AV,03/07/2021,1213,1686
11363,CASTLE HILL AV,03/08/2021,2135,1427
11364,CASTLE HILL AV,03/09/2021,2141,1505
11365,CASTLE HILL AV,03/10/2021,2170,1516
11366,CASTLE HILL AV,03/11/2021,2221,1497
11367,CASTLE HILL AV,03/12/2021,2259,1526
11368,CASTLE HILL AV,02/27/2021,1467,2045
11369,CASTLE HILL AV,02/28/2021,1143,1560
11370,CASTLE HILL AV,03/01/2021,2535,2848
11371,CASTLE HILL AV,03/02/2021,2562,2773
11372,CASTLE HILL AV,03/03/2021,2191,1530
11373,CASTLE HILL AV,03/04/2021,2198,2680
11374,CASTLE HILL AV,03/05/2021,2677,2845
11375,ZEREGA AV,03/27/2021,764,814
11376,ZEREGA AV,03/28/2021,524,575
11377,ZEREGA AV,03/29/2021,1181,1224
11378,ZEREGA AV,03/30/2021,1259,1203
11379,ZEREGA AV,03/31/2021,1174,1202
11380,ZEREGA AV,04/01/2021,1209,1226
11381,ZEREGA AV,04/02/2021,1017,1111
11382,ZEREGA AV,03/20/2021,707,775
11383,ZEREGA AV,03/21/2021,666,684
11384,ZEREGA AV,03/22/2021,1188,1298
11385,ZEREGA AV,03/23/2021,1134,1283
11386,ZEREGA AV,03/24/2021,1079,1245
11387,ZEREGA AV,03/25/2021,1103,1236
11388,ZEREGA AV,03/26/2021,1090,1238
11389,ZEREGA AV,03/13/2021,754,771
11390,ZEREGA AV,03/14/2021,596,642
11391,ZEREGA AV,03/15/2021,1205,1256
11392,ZEREGA AV,03/16/2021,1055,1267
11393,ZEREGA AV,03/17/2021,1116,1245
11394,ZEREGA AV,03/18/2021,1105,1226
11395,ZEREGA AV,03/19/2021,1094,1211
11396,ZEREGA AV,03/06/2021,761,776
11397,ZEREGA AV,03/07/2021,586,584
11398,ZEREGA AV,03/08/2021,1111,1166
11399,ZEREGA AV,03/09/2021,1172,1138
11400,ZEREGA AV,03/10/2021,1169,1256
11401,ZEREGA AV,03/11/2021,1244,1250
11402,ZEREGA AV,03/12/2021,1208,1195
11403,ZEREGA AV,02/27/2021,694,687
11404,ZEREGA AV,02/28/2021,570,597
11405,ZEREGA AV,03/01/2021,1174,1239
11406,ZEREGA AV,03/02/2021,1179,1221
11407,ZEREGA AV,03/03/2021,1206,1228
11408,ZEREGA AV,03/04/2021,1135,1116
11409,ZEREGA AV,03/05/2021,1172,1201
11410,WESTCHESTER SQ,03/27/2021,1280,1621
11411,WESTCHESTER SQ,03/28/2021,682,963
11412,WESTCHESTER SQ,03/29/2021,2015,2295
11413,WESTCHESTER SQ,03/30/2021,2068,2369
11414,WESTCHESTER SQ,03/31/2021,2031,2286
11415,WESTCHESTER SQ,04/01/2021,1931,2201
11416,WESTCHESTER SQ,04/02/2021,1976,2366
11417,WESTCHESTER SQ,03/20/2021,1189,1485
11418,WESTCHESTER SQ,03/21/2021,807,1114
11419,WESTCHESTER SQ,03/22/2021,2192,2475
11420,WESTCHESTER SQ,03/23/2021,1981,2482
11421,WESTCHESTER SQ,03/24/2021,1987,2467
11422,WESTCHESTER SQ,03/25/2021,2012,2457
11423,WESTCHESTER SQ,03/26/2021,1989,2443
11424,WESTCHESTER SQ,03/13/2021,1323,1711
11425,WESTCHESTER SQ,03/14/2021,790,1031
11426,WESTCHESTER SQ,03/15/2021,2007,2375
11427,WESTCHESTER SQ,03/16/2021,2017,2417
11428,WESTCHESTER SQ,03/17/2021,1950,2383
11429,WESTCHESTER SQ,03/18/2021,1955,2333
11430,WESTCHESTER SQ,03/19/2021,1949,2199
11431,WESTCHESTER SQ,03/06/2021,1255,1601
11432,WESTCHESTER SQ,03/07/2021,877,1245
11433,WESTCHESTER SQ,03/08/2021,1586,1697
11434,WESTCHESTER SQ,03/09/2021,1585,1732
11435,WESTCHESTER SQ,03/10/2021,1601,1745
11436,WESTCHESTER SQ,03/11/2021,1571,1599
11437,WESTCHESTER SQ,03/12/2021,1626,1688
11438,WESTCHESTER SQ,02/27/2021,1135,1489
11439,WESTCHESTER SQ,02/28/2021,813,1108
11440,WESTCHESTER SQ,03/01/2021,1463,1576
11441,WESTCHESTER SQ,03/02/2021,2297,2830
11442,WESTCHESTER SQ,03/03/2021,1455,1650
11443,WESTCHESTER SQ,03/04/2021,2259,2852
11444,WESTCHESTER SQ,03/05/2021,2327,2789
11445,MIDDLETOWN RD,03/27/2021,365,500
11446,MIDDLETOWN RD,03/28/2021,195,311
11447,MIDDLETOWN RD,03/29/2021,668,792
11448,MIDDLETOWN RD,03/30/2021,704,821
11449,MIDDLETOWN RD,03/31/2021,698,846
11450,MIDDLETOWN RD,04/01/2021,664,790
11451,MIDDLETOWN RD,04/02/2021,594,728
11452,MIDDLETOWN RD,03/20/2021,345,441
11453,MIDDLETOWN RD,03/21/2021,244,310
11454,MIDDLETOWN RD,03/22/2021,667,821
11455,MIDDLETOWN RD,03/23/2021,734,867
11456,MIDDLETOWN RD,03/24/2021,713,890
11457,MIDDLETOWN RD,03/25/2021,763,894
11458,MIDDLETOWN RD,03/26/2021,697,848
11459,MIDDLETOWN RD,03/13/2021,320,427
11460,MIDDLETOWN RD,03/14/2021,238,326
11461,MIDDLETOWN RD,03/15/2021,715,790
11462,MIDDLETOWN RD,03/16/2021,693,827
11463,MIDDLETOWN RD,03/17/2021,699,843
11464,MIDDLETOWN RD,03/18/2021,693,782
11465,MIDDLETOWN RD,03/19/2021,657,811
11466,MIDDLETOWN RD,03/06/2021,301,470
11467,MIDDLETOWN RD,03/07/2021,189,289
11468,MIDDLETOWN RD,03/08/2021,658,798
11469,MIDDLETOWN RD,03/09/2021,681,837
11470,MIDDLETOWN RD,03/10/2021,695,841
11471,MIDDLETOWN RD,03/11/2021,724,866
11472,MIDDLETOWN RD,03/12/2021,720,827
11473,MIDDLETOWN RD,02/27/2021,275,387
11474,MIDDLETOWN RD,02/28/2021,193,277
11475,MIDDLETOWN RD,03/01/2021,628,750
11476,MIDDLETOWN RD,03/02/2021,652,737
11477,MIDDLETOWN RD,03/03/2021,731,853
11478,MIDDLETOWN RD,03/04/2021,694,780
11479,MIDDLETOWN RD,03/05/2021,661,771
11480,BUHRE AV,03/27/2021,1396,1395
11481,BUHRE AV,03/28/2021,1017,988
11482,BUHRE AV,03/29/2021,1905,1998
11483,BUHRE AV,03/30/2021,1936,1991
11484,BUHRE AV,03/31/2021,1896,2086
11485,BUHRE AV,04/01/2021,1876,2036
11486,BUHRE AV,04/02/2021,1803,1881
11487,BUHRE AV,03/20/2021,1390,1378
11488,BUHRE AV,03/21/2021,1141,1138
11489,BUHRE AV,03/22/2021,1957,2056
11490,BUHRE AV,03/23/2021,1911,2080
11491,BUHRE AV,03/24/2021,1885,2076
11492,BUHRE AV,03/25/2021,1905,2111
11493,BUHRE AV,03/26/2021,1959,1751
11494,BUHRE AV,03/13/2021,1271,1334
11495,BUHRE AV,03/14/2021,1067,1157
11496,BUHRE AV,03/15/2021,1869,1970
11497,BUHRE AV,03/16/2021,1910,2030
11498,BUHRE AV,03/17/2021,1881,2059
11499,BUHRE AV,03/18/2021,1790,1896
11500,BUHRE AV,03/19/2021,1909,2079
11501,BUHRE AV,03/06/2021,1277,1302
11502,BUHRE AV,03/07/2021,1071,1069
11503,BUHRE AV,03/08/2021,1824,1943
11504,BUHRE AV,03/09/2021,1911,2065
11505,BUHRE AV,03/10/2021,1967,2096
11506,BUHRE AV,03/11/2021,1965,2040
11507,BUHRE AV,03/12/2021,2078,2185
11508,BUHRE AV,02/27/2021,1217,1226
11509,BUHRE AV,02/28/2021,999,1035
11510,BUHRE AV,03/01/2021,1897,1968
11511,BUHRE AV,03/02/2021,1875,2013
11512,BUHRE AV,03/03/2021,1959,2086
11513,BUHRE AV,03/04/2021,1847,1945
11514,BUHRE AV,03/05/2021,1899,1974
11515,PELHAM BAY PARK,03/27/2021,1734,1686
11516,PELHAM BAY PARK,03/28/2021,983,1014
11517,PELHAM BAY PARK,03/29/2021,2587,2017
11518,PELHAM BAY PARK,03/30/2021,2676,2094
11519,PELHAM BAY PARK,03/31/2021,2660,1940
11520,PELHAM BAY PARK,04/01/2021,2529,1976
11521,PELHAM BAY PARK,04/02/2021,2401,1968
11522,PELHAM BAY PARK,03/20/2021,1631,1677
11523,PELHAM BAY PARK,03/21/2021,1268,1382
11524,PELHAM BAY PARK,03/22/2021,2562,2040
11525,PELHAM BAY PARK,03/23/2021,2738,2087
11526,PELHAM BAY PARK,03/24/2021,2749,2088
11527,PELHAM BAY PARK,03/25/2021,2815,2119
11528,PELHAM BAY PARK,03/26/2021,2398,1903
11529,PELHAM BAY PARK,03/13/2021,1617,1629
11530,PELHAM BAY PARK,03/14/2021,1088,1124
11531,PELHAM BAY PARK,03/15/2021,2536,1942
11532,PELHAM BAY PARK,03/16/2021,2620,2032
11533,PELHAM BAY PARK,03/17/2021,2635,2016
11534,PELHAM BAY PARK,03/18/2021,2447,1804
11535,PELHAM BAY PARK,03/19/2021,2521,2093
11536,PELHAM BAY PARK,03/06/2021,1562,1563
11537,PELHAM BAY PARK,03/07/2021,1157,1237
11538,PELHAM BAY PARK,03/08/2021,2590,1992
11539,PELHAM BAY PARK,03/09/2021,2702,1966
11540,PELHAM BAY PARK,03/10/2021,2796,2041
11541,PELHAM BAY PARK,03/11/2021,2990,2400
11542,PELHAM BAY PARK,03/12/2021,3064,2624
11543,PELHAM BAY PARK,02/27/2021,1428,1376
11544,PELHAM BAY PARK,02/28/2021,1073,1092
11545,PELHAM BAY PARK,03/01/2021,2558,2013
11546,PELHAM BAY PARK,03/02/2021,2588,1935
11547,PELHAM BAY PARK,03/03/2021,2814,2137
11548,PELHAM BAY PARK,03/04/2021,2593,1887
11549,PELHAM BAY PARK,03/05/2021,2495,1966
11550,5 AVE,03/27/2021,1505,1817
11551,5 AVE,03/28/2021,704,898
11552,5 AVE,03/29/2021,2666,2937
11553,5 AVE,03/30/2021,2572,1713
11554,5 AVE,03/31/2021,2251,1640
11555,5 AVE,04/01/2021,2349,1647
11556,5 AVE,04/02/2021,2373,2807
11557,5 AVE,03/20/2021,1275,1519
11558,5 AVE,03/21/2021,861,1078
11559,5 AVE,03/22/2021,2332,1517
11560,5 AVE,03/23/2021,2308,1581
11561,5 AVE,03/24/2021,2204,1545
11562,5 AVE,03/25/2021,2316,1627
11563,5 AVE,03/26/2021,2325,1514
11564,5 AVE,03/13/2021,1317,1534
11565,5 AVE,03/14/2021,819,993
11566,5 AVE,03/15/2021,2227,1498
11567,5 AVE,03/16/2021,2232,1518
11568,5 AVE,03/17/2021,2320,1605
11569,5 AVE,03/18/2021,2084,1459
11570,5 AVE,03/19/2021,2203,1576
11571,5 AVE,03/06/2021,1209,1483
11572,5 AVE,03/07/2021,857,1028
11573,5 AVE,03/08/2021,2837,2780
11574,5 AVE,03/09/2021,2888,2832
11575,5 AVE,03/10/2021,3000,2906
11576,5 AVE,03/11/2021,3001,2898
11577,5 AVE,03/12/2021,2841,2977
11578,5 AVE,02/27/2021,589,586
11579,5 AVE,02/28/2021,372,423
11580,5 AVE,03/01/2021,2727,2868
11581,5 AVE,03/02/2021,2830,2889
11582,5 AVE,03/03/2021,2938,3175
11583,5 AVE,03/04/2021,2869,2897
11584,5 AVE,03/05/2021,2699,2950
11585,VERNON-JACKSON,03/27/2021,2929,3894
11586,VERNON-JACKSON,03/28/2021,1492,1907
11587,VERNON-JACKSON,03/29/2021,3803,4067
11588,VERNON-JACKSON,03/30/2021,4096,4653
11589,VERNON-JACKSON,03/31/2021,3820,4128
11590,VERNON-JACKSON,04/01/2021,3986,4372
11591,VERNON-JACKSON,04/02/2021,3777,4224
11592,VERNON-JACKSON,03/20/2021,2522,3276
11593,VERNON-JACKSON,03/21/2021,2025,2692
11594,VERNON-JACKSON,03/22/2021,4034,4321
11595,VERNON-JACKSON,03/23/2021,4261,4587
11596,VERNON-JACKSON,03/24/2021,4162,4331
11597,VERNON-JACKSON,03/25/2021,4245,4558
11598,VERNON-JACKSON,03/26/2021,4209,4789
11599,VERNON-JACKSON,03/13/2021,2545,3126
11600,VERNON-JACKSON,03/14/2021,1479,2044
11601,VERNON-JACKSON,03/15/2021,3598,3880
11602,VERNON-JACKSON,03/16/2021,3927,4059
11603,VERNON-JACKSON,03/17/2021,4045,4234
11604,VERNON-JACKSON,03/18/2021,3878,3987
11605,VERNON-JACKSON,03/19/2021,4059,4254
11606,VERNON-JACKSON,03/06/2021,2123,2704
11607,VERNON-JACKSON,03/07/2021,1647,2068
11608,VERNON-JACKSON,03/08/2021,3899,4041
11609,VERNON-JACKSON,03/09/2021,4209,4543
11610,VERNON-JACKSON,03/10/2021,4305,4708
11611,VERNON-JACKSON,03/11/2021,4430,4939
11612,VERNON-JACKSON,03/12/2021,4414,5099
11613,VERNON-JACKSON,02/27/2021,85,84
11614,VERNON-JACKSON,02/28/2021,45,39
11615,VERNON-JACKSON,03/01/2021,3767,4071
11616,VERNON-JACKSON,03/02/2021,4003,4245
11617,VERNON-JACKSON,03/03/2021,4250,4665
11618,VERNON-JACKSON,03/04/2021,4039,4368
11619,VERNON-JACKSON,03/05/2021,3949,4442
11620,HUNTERS PT AV,03/27/2021,413,550
11621,HUNTERS PT AV,03/28/2021,179,271
11622,HUNTERS PT AV,03/29/2021,1678,1812
11623,HUNTERS PT AV,03/30/2021,1734,1941
11624,HUNTERS PT AV,03/31/2021,1657,1839
