,DATE,ENTRIES,EXITS,STATION,Unnamed: 0
20463,01/24/2021,1121.0,1456.0,EXCHANGE PLACE,20463.0
20464,01/25/2021,2631.0,3197.0,EXCHANGE PLACE,20464.0
20465,01/26/2021,2402.0,2900.0,EXCHANGE PLACE,20465.0
20466,01/27/2021,2646.0,3024.0,EXCHANGE PLACE,20466.0
20467,01/28/2021,2732.0,3301.0,EXCHANGE PLACE,20467.0
20468,01/29/2021,2507.0,3007.0,EXCHANGE PLACE,20468.0
20469,01/16/2021,1502.0,2108.0,EXCHANGE PLACE,20469.0
20470,01/17/2021,1254.0,1625.0,EXCHANGE PLACE,20470.0
20471,01/18/2021,1885.0,2347.0,EXCHANGE PLACE,20471.0
20472,01/19/2021,2632.0,3190.0,EXCHANGE PLACE,20472.0
20473,01/20/2021,2507.0,3006.0,EXCHANGE PLACE,20473.0
20474,01/21/2021,2720.0,3196.0,EXCHANGE PLACE,20474.0
20475,01/22/2021,2849.0,3368.0,EXCHANGE PLACE,20475.0
20476,01/09/2021,1448.0,1932.0,EXCHANGE PLACE,20476.0
20477,01/10/2021,1132.0,1611.0,EXCHANGE PLACE,20477.0
20478,01/11/2021,2287.0,2803.0,EXCHANGE PLACE,20478.0
20479,01/12/2021,2384.0,3260.0,EXCHANGE PLACE,20479.0
20480,01/13/2021,2692.0,3141.0,EXCHANGE PLACE,20480.0
20481,01/14/2021,2700.0,3238.0,EXCHANGE PLACE,20481.0
20482,01/15/2021,2551.0,3135.0,EXCHANGE PLACE,20482.0
20483,03/27/2021,3443.0,3462.0,PAVONIA/NEWPORT,20483.0
20484,03/28/2021,1396.0,1643.0,PAVONIA/NEWPORT,20484.0
20485,03/29/2021,2632.0,3091.0,PAVONIA/NEWPORT,20485.0
20486,03/30/2021,3029.0,3538.0,PAVONIA/NEWPORT,20486.0
20487,03/31/2021,2648.0,3332.0,PAVONIA/NEWPORT,20487.0
20488,04/01/2021,2835.0,3369.0,PAVONIA/NEWPORT,20488.0
20489,04/02/2021,3071.0,3644.0,PAVONIA/NEWPORT,20489.0
20490,03/20/2021,3057.0,3107.0,PAVONIA/NEWPORT,20490.0
20491,03/21/2021,2261.0,2621.0,PAVONIA/NEWPORT,20491.0
20492,03/22/2021,2602.0,3050.0,PAVONIA/NEWPORT,20492.0
20493,03/23/2021,2780.0,3267.0,PAVONIA/NEWPORT,20493.0
20494,03/24/2021,2649.0,3189.0,PAVONIA/NEWPORT,20494.0
20495,03/25/2021,2908.0,3500.0,PAVONIA/NEWPORT,20495.0
20496,03/26/2021,3278.0,3491.0,PAVONIA/NEWPORT,20496.0
20497,03/13/2021,2732.0,2875.0,PAVONIA/NEWPORT,20497.0
20498,03/14/2021,1750.0,2122.0,PAVONIA/NEWPORT,20498.0
20499,03/15/2021,2456.0,2817.0,PAVONIA/NEWPORT,20499.0
20500,03/16/2021,2574.0,3001.0,PAVONIA/NEWPORT,20500.0
20501,03/17/2021,2871.0,3339.0,PAVONIA/NEWPORT,20501.0
20502,03/18/2021,2504.0,2951.0,PAVONIA/NEWPORT,20502.0
20503,03/19/2021,3152.0,3580.0,PAVONIA/NEWPORT,20503.0
20504,03/06/2021,2346.0,2229.0,PAVONIA/NEWPORT,20504.0
20505,03/07/2021,1696.0,1715.0,PAVONIA/NEWPORT,20505.0
20506,03/08/2021,2480.0,3074.0,PAVONIA/NEWPORT,20506.0
20507,03/09/2021,2725.0,2905.0,PAVONIA/NEWPORT,20507.0
20508,03/10/2021,2706.0,2773.0,PAVONIA/NEWPORT,20508.0
20509,03/11/2021,2995.0,3496.0,PAVONIA/NEWPORT,20509.0
20510,03/12/2021,3372.0,3905.0,PAVONIA/NEWPORT,20510.0
20511,02/27/2021,2174.0,2604.0,PAVONIA/NEWPORT,20511.0
20512,02/28/2021,1372.0,1521.0,PAVONIA/NEWPORT,20512.0
20513,03/01/2021,2541.0,3052.0,PAVONIA/NEWPORT,20513.0
20514,03/02/2021,2390.0,2776.0,PAVONIA/NEWPORT,20514.0
20515,03/03/2021,2712.0,3157.0,PAVONIA/NEWPORT,20515.0
20516,03/04/2021,2669.0,2981.0,PAVONIA/NEWPORT,20516.0
20517,03/05/2021,3026.0,3724.0,PAVONIA/NEWPORT,20517.0
20518,02/20/2021,2839.0,2940.0,PAVONIA/NEWPORT,20518.0
20519,02/21/2021,1780.0,1791.0,PAVONIA/NEWPORT,20519.0
20520,02/22/2021,2113.0,2596.0,PAVONIA/NEWPORT,20520.0
20521,02/23/2021,2507.0,3030.0,PAVONIA/NEWPORT,20521.0
20522,02/24/2021,2749.0,3004.0,PAVONIA/NEWPORT,20522.0
20523,02/25/2021,2626.0,3037.0,PAVONIA/NEWPORT,20523.0
20524,02/26/2021,3119.0,3669.0,PAVONIA/NEWPORT,20524.0
20525,02/13/2021,2296.0,2754.0,PAVONIA/NEWPORT,20525.0
20526,02/14/2021,1919.0,2149.0,PAVONIA/NEWPORT,20526.0
20527,02/15/2021,2022.0,2187.0,PAVONIA/NEWPORT,20527.0
20528,02/16/2021,2358.0,2952.0,PAVONIA/NEWPORT,20528.0
20529,02/17/2021,2579.0,2706.0,PAVONIA/NEWPORT,20529.0
20530,02/18/2021,1501.0,1909.0,PAVONIA/NEWPORT,20530.0
20531,02/19/2021,2324.0,2762.0,PAVONIA/NEWPORT,20531.0
20532,02/06/2021,2844.0,3738.0,PAVONIA/NEWPORT,20532.0
20533,02/07/2021,859.0,989.0,PAVONIA/NEWPORT,20533.0
20534,02/08/2021,2355.0,2840.0,PAVONIA/NEWPORT,20534.0
20535,02/09/2021,2319.0,2880.0,PAVONIA/NEWPORT,20535.0
20536,02/10/2021,2461.0,3013.0,PAVONIA/NEWPORT,20536.0
20537,02/11/2021,2482.0,2988.0,PAVONIA/NEWPORT,20537.0
20538,02/12/2021,2890.0,3549.0,PAVONIA/NEWPORT,20538.0
20539,01/30/2021,1955.0,3045.0,PAVONIA/NEWPORT,20539.0
20540,01/31/2021,1269.0,1789.0,PAVONIA/NEWPORT,20540.0
20541,02/01/2021,383.0,492.0,PAVONIA/NEWPORT,20541.0
20542,02/02/2021,663.0,811.0,PAVONIA/NEWPORT,20542.0
20543,02/03/2021,2263.0,2744.0,PAVONIA/NEWPORT,20543.0
20544,02/04/2021,2557.0,3031.0,PAVONIA/NEWPORT,20544.0
20545,02/05/2021,2771.0,3591.0,PAVONIA/NEWPORT,20545.0
20546,01/23/2021,1991.0,2483.0,PAVONIA/NEWPORT,20546.0
20547,01/24/2021,1325.0,1533.0,PAVONIA/NEWPORT,20547.0
20548,01/25/2021,2232.0,2627.0,PAVONIA/NEWPORT,20548.0
20549,01/26/2021,2167.0,2694.0,PAVONIA/NEWPORT,20549.0
20550,01/27/2021,2489.0,2834.0,PAVONIA/NEWPORT,20550.0
20551,01/28/2021,2337.0,2901.0,PAVONIA/NEWPORT,20551.0
20552,01/29/2021,2274.0,2970.0,PAVONIA/NEWPORT,20552.0
20553,01/16/2021,1999.0,2487.0,PAVONIA/NEWPORT,20553.0
20554,01/17/2021,1638.0,1851.0,PAVONIA/NEWPORT,20554.0
20555,01/18/2021,2066.0,2374.0,PAVONIA/NEWPORT,20555.0
20556,01/19/2021,2488.0,3041.0,PAVONIA/NEWPORT,20556.0
20557,01/20/2021,2227.0,2823.0,PAVONIA/NEWPORT,20557.0
20558,01/21/2021,2379.0,2811.0,PAVONIA/NEWPORT,20558.0
20559,01/22/2021,2580.0,3260.0,PAVONIA/NEWPORT,20559.0
20560,01/09/2021,2054.0,2576.0,PAVONIA/NEWPORT,20560.0
20561,01/10/2021,1315.0,1756.0,PAVONIA/NEWPORT,20561.0
20562,01/11/2021,2206.0,2777.0,PAVONIA/NEWPORT,20562.0
20563,01/12/2021,2353.0,2881.0,PAVONIA/NEWPORT,20563.0
20564,01/13/2021,2441.0,3078.0,PAVONIA/NEWPORT,20564.0
20565,01/14/2021,2398.0,2798.0,PAVONIA/NEWPORT,20565.0
20566,01/15/2021,2573.0,3134.0,PAVONIA/NEWPORT,20566.0
20567,03/27/2021,3622.0,3920.0,CITY / BUS,20567.0
20568,03/28/2021,1336.0,1771.0,CITY / BUS,20568.0
20569,03/29/2021,3126.0,3327.0,CITY / BUS,20569.0
20570,03/30/2021,3545.0,3911.0,CITY / BUS,20570.0
20571,03/31/2021,3272.0,3454.0,CITY / BUS,20571.0
20572,04/01/2021,3435.0,3626.0,CITY / BUS,20572.0
20573,04/02/2021,3677.0,3803.0,CITY / BUS,20573.0
20574,03/20/2021,3313.0,3898.0,CITY / BUS,20574.0
20575,03/21/2021,2268.0,2570.0,CITY / BUS,20575.0
20576,03/22/2021,3145.0,3384.0,CITY / BUS,20576.0
20577,03/23/2021,3396.0,3691.0,CITY / BUS,20577.0
20578,03/24/2021,3130.0,3298.0,CITY / BUS,20578.0
20579,03/25/2021,3638.0,3653.0,CITY / BUS,20579.0
20580,03/26/2021,3714.0,3523.0,CITY / BUS,20580.0
20581,03/13/2021,3009.0,3347.0,CITY / BUS,20581.0
20582,03/14/2021,1889.0,2226.0,CITY / BUS,20582.0
20583,03/15/2021,3022.0,3169.0,CITY / BUS,20583.0
20584,03/16/2021,3226.0,3515.0,CITY / BUS,20584.0
20585,03/17/2021,3249.0,3582.0,CITY / BUS,20585.0
20586,03/18/2021,2961.0,3123.0,CITY / BUS,20586.0
20587,03/19/2021,3659.0,3841.0,CITY / BUS,20587.0
20588,03/06/2021,2700.0,3067.0,CITY / BUS,20588.0
20589,03/07/2021,1783.0,2328.0,CITY / BUS,20589.0
20590,03/08/2021,3099.0,2302.0,CITY / BUS,20590.0
20591,03/09/2021,3438.0,3660.0,CITY / BUS,20591.0
20592,03/10/2021,3567.0,3705.0,CITY / BUS,20592.0
20593,03/11/2021,3490.0,3672.0,CITY / BUS,20593.0
20594,03/12/2021,3802.0,3968.0,CITY / BUS,20594.0
20595,02/27/2021,2345.0,2759.0,CITY / BUS,20595.0
20596,02/28/2021,1456.0,1695.0,CITY / BUS,20596.0
20597,03/01/2021,2907.0,3285.0,CITY / BUS,20597.0
20598,03/02/2021,3069.0,3275.0,CITY / BUS,20598.0
20599,03/03/2021,3327.0,3634.0,CITY / BUS,20599.0
20600,03/04/2021,3233.0,3482.0,CITY / BUS,20600.0
20601,03/05/2021,3251.0,3387.0,CITY / BUS,20601.0
20602,02/20/2021,2624.0,2189.0,CITY / BUS,20602.0
20603,02/21/2021,1717.0,1937.0,CITY / BUS,20603.0
20604,02/22/2021,2632.0,2797.0,CITY / BUS,20604.0
20605,02/23/2021,2869.0,3183.0,CITY / BUS,20605.0
20606,02/24/2021,3227.0,3574.0,CITY / BUS,20606.0
20607,02/25/2021,3322.0,3436.0,CITY / BUS,20607.0
20608,02/26/2021,3493.0,3485.0,CITY / BUS,20608.0
20609,02/13/2021,2232.0,2600.0,CITY / BUS,20609.0
20610,02/14/2021,1738.0,1982.0,CITY / BUS,20610.0
20611,02/15/2021,2043.0,2302.0,CITY / BUS,20611.0
20612,02/16/2021,2728.0,3047.0,CITY / BUS,20612.0
20613,02/17/2021,3031.0,3220.0,CITY / BUS,20613.0
20614,02/18/2021,2012.0,3138.0,CITY / BUS,20614.0
20615,02/19/2021,2668.0,2756.0,CITY / BUS,20615.0
20616,02/06/2021,1902.0,1969.0,CITY / BUS,20616.0
20617,02/07/2021,821.0,1401.0,CITY / BUS,20617.0
20618,02/08/2021,2727.0,2944.0,CITY / BUS,20618.0
20619,02/09/2021,2858.0,2948.0,CITY / BUS,20619.0
20620,02/10/2021,2969.0,3352.0,CITY / BUS,20620.0
20621,02/11/2021,3026.0,2570.0,CITY / BUS,20621.0
20622,02/12/2021,3082.0,3448.0,CITY / BUS,20622.0
20623,01/30/2021,1755.0,1858.0,CITY / BUS,20623.0
20624,01/31/2021,1254.0,1397.0,CITY / BUS,20624.0
20625,02/01/2021,747.0,857.0,CITY / BUS,20625.0
20626,02/02/2021,897.0,1138.0,CITY / BUS,20626.0
20627,02/03/2021,2896.0,3163.0,CITY / BUS,20627.0
20628,02/04/2021,3091.0,3474.0,CITY / BUS,20628.0
20629,02/05/2021,3114.0,3743.0,CITY / BUS,20629.0
20630,01/23/2021,2120.0,2811.0,CITY / BUS,20630.0
20631,01/24/2021,1488.0,1765.0,CITY / BUS,20631.0
20632,01/25/2021,2777.0,3109.0,CITY / BUS,20632.0
20633,01/26/2021,2623.0,2959.0,CITY / BUS,20633.0
20634,01/27/2021,2982.0,3265.0,CITY / BUS,20634.0
20635,01/28/2021,2980.0,3358.0,CITY / BUS,20635.0
20636,01/29/2021,2736.0,3498.0,CITY / BUS,20636.0
20637,01/16/2021,2130.0,2836.0,CITY / BUS,20637.0
20638,01/17/2021,1763.0,2399.0,CITY / BUS,20638.0
20639,01/18/2021,2175.0,2626.0,CITY / BUS,20639.0
20640,01/19/2021,2863.0,3095.0,CITY / BUS,20640.0
20641,01/20/2021,2601.0,3062.0,CITY / BUS,20641.0
20642,01/21/2021,2998.0,3308.0,CITY / BUS,20642.0
20643,01/22/2021,3112.0,3654.0,CITY / BUS,20643.0
20644,01/09/2021,2055.0,2767.0,CITY / BUS,20644.0
20645,01/10/2021,1521.0,1901.0,CITY / BUS,20645.0
20646,01/11/2021,2637.0,3046.0,CITY / BUS,20646.0
20647,01/12/2021,2753.0,3257.0,CITY / BUS,20647.0
20648,01/13/2021,2920.0,3216.0,CITY / BUS,20648.0
20649,01/14/2021,3057.0,3290.0,CITY / BUS,20649.0
20650,01/15/2021,2923.0,3446.0,CITY / BUS,20650.0
20651,03/27/2021,2923.0,4519.0,CHRISTOPHER ST,20651.0
20652,03/28/2021,1355.0,1944.0,CHRISTOPHER ST,20652.0
20653,03/29/2021,2564.0,3298.0,CHRISTOPHER ST,20653.0
20654,03/30/2021,2946.0,3948.0,CHRISTOPHER ST,20654.0
20655,03/31/2021,2575.0,3513.0,CHRISTOPHER ST,20655.0
20656,04/01/2021,2841.0,3972.0,CHRISTOPHER ST,20656.0
20657,04/02/2021,3106.0,4360.0,CHRISTOPHER ST,20657.0
20658,03/20/2021,2657.0,4463.0,CHRISTOPHER ST,20658.0
20659,03/21/2021,2408.0,3401.0,CHRISTOPHER ST,20659.0
20660,03/22/2021,2544.0,3246.0,CHRISTOPHER ST,20660.0
20661,03/23/2021,2790.0,3724.0,CHRISTOPHER ST,20661.0
20662,03/24/2021,2525.0,3458.0,CHRISTOPHER ST,20662.0
20663,03/25/2021,2953.0,4300.0,CHRISTOPHER ST,20663.0
20664,03/26/2021,2982.0,4753.0,CHRISTOPHER ST,20664.0
20665,03/13/2021,2872.0,4444.0,CHRISTOPHER ST,20665.0
20666,03/14/2021,1859.0,2764.0,CHRISTOPHER ST,20666.0
20667,03/15/2021,2605.0,3297.0,CHRISTOPHER ST,20667.0
20668,03/16/2021,2645.0,3554.0,CHRISTOPHER ST,20668.0
20669,03/17/2021,2871.0,3946.0,CHRISTOPHER ST,20669.0
20670,03/18/2021,2610.0,3620.0,CHRISTOPHER ST,20670.0
20671,03/19/2021,3228.0,4457.0,CHRISTOPHER ST,20671.0
20672,03/06/2021,2695.0,3934.0,CHRISTOPHER ST,20672.0
20673,03/07/2021,1876.0,2790.0,CHRISTOPHER ST,20673.0
20674,03/08/2021,2749.0,3411.0,CHRISTOPHER ST,20674.0
20675,03/09/2021,3203.0,3989.0,CHRISTOPHER ST,20675.0
20676,03/10/2021,3117.0,4049.0,CHRISTOPHER ST,20676.0
20677,03/11/2021,3426.0,4629.0,CHRISTOPHER ST,20677.0
20678,03/12/2021,3717.0,5252.0,CHRISTOPHER ST,20678.0
20679,02/27/2021,2335.0,3205.0,CHRISTOPHER ST,20679.0
20680,02/28/2021,1526.0,2146.0,CHRISTOPHER ST,20680.0
20681,03/01/2021,2565.0,3226.0,CHRISTOPHER ST,20681.0
20682,03/02/2021,2793.0,3490.0,CHRISTOPHER ST,20682.0
20683,03/03/2021,2870.0,3775.0,CHRISTOPHER ST,20683.0
20684,03/04/2021,3069.0,3890.0,CHRISTOPHER ST,20684.0
20685,03/05/2021,3203.0,4421.0,CHRISTOPHER ST,20685.0
20686,02/20/2021,2416.0,3524.0,CHRISTOPHER ST,20686.0
20687,02/21/2021,1657.0,2536.0,CHRISTOPHER ST,20687.0
20688,02/22/2021,2407.0,2997.0,CHRISTOPHER ST,20688.0
20689,02/23/2021,2688.0,3398.0,CHRISTOPHER ST,20689.0
20690,02/24/2021,3001.0,3896.0,CHRISTOPHER ST,20690.0
20691,02/25/2021,2976.0,3803.0,CHRISTOPHER ST,20691.0
20692,02/26/2021,3165.0,4267.0,CHRISTOPHER ST,20692.0
20693,02/13/2021,2251.0,3250.0,CHRISTOPHER ST,20693.0
20694,02/14/2021,1821.0,2771.0,CHRISTOPHER ST,20694.0
20695,02/15/2021,2032.0,2596.0,CHRISTOPHER ST,20695.0
20696,02/16/2021,2444.0,3087.0,CHRISTOPHER ST,20696.0
20697,02/17/2021,2668.0,3274.0,CHRISTOPHER ST,20697.0
20698,02/18/2021,1916.0,2705.0,CHRISTOPHER ST,20698.0
20699,02/19/2021,2550.0,3437.0,CHRISTOPHER ST,20699.0
20700,02/06/2021,2268.0,3182.0,CHRISTOPHER ST,20700.0
20701,02/07/2021,1013.0,1414.0,CHRISTOPHER ST,20701.0
20702,02/08/2021,2418.0,2967.0,CHRISTOPHER ST,20702.0
20703,02/09/2021,2599.0,3106.0,CHRISTOPHER ST,20703.0
20704,02/10/2021,2713.0,3350.0,CHRISTOPHER ST,20704.0
20705,02/11/2021,2703.0,3369.0,CHRISTOPHER ST,20705.0
20706,02/12/2021,2937.0,3739.0,CHRISTOPHER ST,20706.0
20707,01/30/2021,2009.0,2654.0,CHRISTOPHER ST,20707.0
20708,01/31/2021,1237.0,1754.0,CHRISTOPHER ST,20708.0
20709,02/01/2021,679.0,954.0,CHRISTOPHER ST,20709.0
20710,02/02/2021,1271.0,1550.0,CHRISTOPHER ST,20710.0
20711,02/03/2021,2600.0,3186.0,CHRISTOPHER ST,20711.0
20712,02/04/2021,2687.0,3568.0,CHRISTOPHER ST,20712.0
20713,02/05/2021,2874.0,3665.0,CHRISTOPHER ST,20713.0
20714,01/23/2021,2136.0,2821.0,CHRISTOPHER ST,20714.0
20715,01/24/2021,1304.0,2034.0,CHRISTOPHER ST,20715.0
20716,01/25/2021,2131.0,2146.0,CHRISTOPHER ST,20716.0
20717,01/26/2021,2355.0,2987.0,CHRISTOPHER ST,20717.0
20718,01/27/2021,2621.0,3285.0,CHRISTOPHER ST,20718.0
20719,01/28/2021,2668.0,3378.0,CHRISTOPHER ST,20719.0
20720,01/29/2021,1761.0,3047.0,CHRISTOPHER ST,20720.0
20721,01/16/2021,2164.0,2878.0,CHRISTOPHER ST,20721.0
20722,01/17/2021,1650.0,2295.0,CHRISTOPHER ST,20722.0
20723,01/18/2021,2190.0,2782.0,CHRISTOPHER ST,20723.0
20724,01/19/2021,2610.0,3198.0,CHRISTOPHER ST,20724.0
20725,01/20/2021,2462.0,3014.0,CHRISTOPHER ST,20725.0
20726,01/21/2021,2573.0,3271.0,CHRISTOPHER ST,20726.0
20727,01/22/2021,2900.0,3667.0,CHRISTOPHER ST,20727.0
20728,01/09/2021,2019.0,2652.0,CHRISTOPHER ST,20728.0
20729,01/10/2021,1565.0,2117.0,CHRISTOPHER ST,20729.0
20730,01/11/2021,2310.0,2861.0,CHRISTOPHER ST,20730.0
20731,01/12/2021,2521.0,2948.0,CHRISTOPHER ST,20731.0
20732,01/13/2021,2570.0,3042.0,CHRISTOPHER ST,20732.0
20733,01/14/2021,2597.0,3286.0,CHRISTOPHER ST,20733.0
20734,01/15/2021,2569.0,3351.0,CHRISTOPHER ST,20734.0
20735,03/27/2021,1652.0,2236.0,9TH STREET,20735.0
20736,03/28/2021,631.0,820.0,9TH STREET,20736.0
20737,03/29/2021,931.0,1241.0,9TH STREET,20737.0
20738,03/30/2021,974.0,1379.0,9TH STREET,20738.0
20739,03/31/2021,947.0,1230.0,9TH STREET,20739.0
20740,04/01/2021,941.0,1378.0,9TH STREET,20740.0
20741,04/02/2021,1182.0,1506.0,9TH STREET,20741.0
20742,03/20/2021,1411.0,1918.0,9TH STREET,20742.0
20743,03/21/2021,1132.0,1417.0,9TH STREET,20743.0
20744,03/22/2021,915.0,1345.0,9TH STREET,20744.0
20745,03/23/2021,1064.0,1347.0,9TH STREET,20745.0
20746,03/24/2021,910.0,1231.0,9TH STREET,20746.0
20747,03/25/2021,1104.0,1576.0,9TH STREET,20747.0
20748,03/26/2021,1011.0,1753.0,9TH STREET,20748.0
20749,03/13/2021,1237.0,1831.0,9TH STREET,20749.0
20750,03/14/2021,853.0,1124.0,9TH STREET,20750.0
20751,03/15/2021,893.0,1212.0,9TH STREET,20751.0
20752,03/16/2021,907.0,1258.0,9TH STREET,20752.0
20753,03/17/2021,1053.0,1422.0,9TH STREET,20753.0
20754,03/18/2021,883.0,1186.0,9TH STREET,20754.0
20755,03/19/2021,1057.0,1537.0,9TH STREET,20755.0
20756,03/06/2021,1068.0,1550.0,9TH STREET,20756.0
20757,03/07/2021,804.0,1092.0,9TH STREET,20757.0
20758,03/08/2021,833.0,1189.0,9TH STREET,20758.0
20759,03/09/2021,982.0,1453.0,9TH STREET,20759.0
20760,03/10/2021,1040.0,1322.0,9TH STREET,20760.0
20761,03/11/2021,1136.0,1552.0,9TH STREET,20761.0
20762,03/12/2021,1229.0,1836.0,9TH STREET,20762.0
20763,02/27/2021,931.0,1352.0,9TH STREET,20763.0
20764,02/28/2021,624.0,817.0,9TH STREET,20764.0
20765,03/01/2021,876.0,1149.0,9TH STREET,20765.0
20766,03/02/2021,887.0,1289.0,9TH STREET,20766.0
20767,03/03/2021,986.0,1408.0,9TH STREET,20767.0
20768,03/04/2021,1069.0,1330.0,9TH STREET,20768.0
20769,03/05/2021,984.0,1489.0,9TH STREET,20769.0
20770,02/20/2021,1163.0,1585.0,9TH STREET,20770.0
20771,02/21/2021,807.0,1092.0,9TH STREET,20771.0
20772,02/22/2021,760.0,968.0,9TH STREET,20772.0
20773,02/23/2021,937.0,1246.0,9TH STREET,20773.0
20774,02/24/2021,1006.0,1342.0,9TH STREET,20774.0
20775,02/25/2021,1032.0,1338.0,9TH STREET,20775.0
20776,02/26/2021,1071.0,1451.0,9TH STREET,20776.0
20777,02/13/2021,941.0,1293.0,9TH STREET,20777.0
20778,02/14/2021,787.0,1099.0,9TH STREET,20778.0
20779,02/15/2021,729.0,1068.0,9TH STREET,20779.0
20780,02/16/2021,890.0,1204.0,9TH STREET,20780.0
20781,02/17/2021,904.0,1194.0,9TH STREET,20781.0
20782,02/18/2021,542.0,794.0,9TH STREET,20782.0
20783,02/19/2021,776.0,1156.0,9TH STREET,20783.0
20784,02/06/2021,1054.0,1291.0,9TH STREET,20784.0
20785,02/07/2021,400.0,553.0,9TH STREET,20785.0
20786,02/08/2021,839.0,1101.0,9TH STREET,20786.0
20787,02/09/2021,893.0,1183.0,9TH STREET,20787.0
20788,02/10/2021,897.0,1223.0,9TH STREET,20788.0
20789,02/11/2021,998.0,1234.0,9TH STREET,20789.0
20790,02/12/2021,1008.0,1313.0,9TH STREET,20790.0
20791,01/30/2021,829.0,1115.0,9TH STREET,20791.0
20792,01/31/2021,531.0,758.0,9TH STREET,20792.0
20793,02/01/2021,115.0,176.0,9TH STREET,20793.0
20794,02/02/2021,221.0,348.0,9TH STREET,20794.0
20795,02/03/2021,798.0,1086.0,9TH STREET,20795.0
20796,02/04/2021,963.0,1219.0,9TH STREET,20796.0
20797,02/05/2021,930.0,1266.0,9TH STREET,20797.0
20798,01/23/2021,1010.0,1224.0,9TH STREET,20798.0
20799,01/24/2021,616.0,826.0,9TH STREET,20799.0
20800,01/25/2021,769.0,1053.0,9TH STREET,20800.0
20801,01/26/2021,773.0,1016.0,9TH STREET,20801.0
20802,01/27/2021,875.0,1189.0,9TH STREET,20802.0
20803,01/28/2021,905.0,1140.0,9TH STREET,20803.0
20804,01/29/2021,847.0,1122.0,9TH STREET,20804.0
20805,01/16/2021,962.0,1243.0,9TH STREET,20805.0
20806,01/17/2021,783.0,1076.0,9TH STREET,20806.0
20807,01/18/2021,801.0,1111.0,9TH STREET,20807.0
20808,01/19/2021,853.0,1139.0,9TH STREET,20808.0
20809,01/20/2021,736.0,1042.0,9TH STREET,20809.0
20810,01/21/2021,930.0,1159.0,9TH STREET,20810.0
20811,01/22/2021,875.0,1292.0,9TH STREET,20811.0
20812,01/09/2021,900.0,1151.0,9TH STREET,20812.0
20813,01/10/2021,643.0,896.0,9TH STREET,20813.0
20814,01/11/2021,757.0,1038.0,9TH STREET,20814.0
20815,01/12/2021,795.0,1096.0,9TH STREET,20815.0
20816,01/13/2021,809.0,1198.0,9TH STREET,20816.0
20817,01/14/2021,903.0,1180.0,9TH STREET,20817.0
20818,01/15/2021,878.0,1169.0,9TH STREET,20818.0
20819,03/27/2021,2353.0,2723.0,14TH STREET,20819.0
20820,03/28/2021,981.0,1336.0,14TH STREET,20820.0
20821,03/29/2021,2024.0,2674.0,14TH STREET,20821.0
20822,03/30/2021,2260.0,2755.0,14TH STREET,20822.0
20823,03/31/2021,2112.0,2686.0,14TH STREET,20823.0
20824,04/01/2021,2220.0,2822.0,14TH STREET,20824.0
20825,04/02/2021,1992.0,2642.0,14TH STREET,20825.0
20826,03/20/2021,2197.0,2566.0,14TH STREET,20826.0
20827,03/21/2021,1484.0,2155.0,14TH STREET,20827.0
20828,03/22/2021,2189.0,2782.0,14TH STREET,20828.0
20829,03/23/2021,2342.0,2933.0,14TH STREET,20829.0
20830,03/24/2021,2023.0,2821.0,14TH STREET,20830.0
20831,03/25/2021,2412.0,3126.0,14TH STREET,20831.0
20832,03/26/2021,1958.0,3028.0,14TH STREET,20832.0
20833,03/13/2021,1910.0,2480.0,14TH STREET,20833.0
20834,03/14/2021,1159.0,1571.0,14TH STREET,20834.0
20835,03/15/2021,1943.0,2472.0,14TH STREET,20835.0
20836,03/16/2021,2143.0,2717.0,14TH STREET,20836.0
20837,03/17/2021,2131.0,2902.0,14TH STREET,20837.0
20838,03/18/2021,2015.0,2658.0,14TH STREET,20838.0
20839,03/19/2021,2295.0,3056.0,14TH STREET,20839.0
20840,03/06/2021,1809.0,2353.0,14TH STREET,20840.0
20841,03/07/2021,1266.0,1512.0,14TH STREET,20841.0
20842,03/08/2021,1929.0,2567.0,14TH STREET,20842.0
20843,03/09/2021,2206.0,2891.0,14TH STREET,20843.0
20844,03/10/2021,2248.0,2973.0,14TH STREET,20844.0
20845,03/11/2021,2198.0,2922.0,14TH STREET,20845.0
20846,03/12/2021,2436.0,3092.0,14TH STREET,20846.0
20847,02/27/2021,1676.0,2117.0,14TH STREET,20847.0
20848,02/28/2021,1032.0,1312.0,14TH STREET,20848.0
20849,03/01/2021,1850.0,2477.0,14TH STREET,20849.0
20850,03/02/2021,2125.0,2628.0,14TH STREET,20850.0
20851,03/03/2021,2228.0,2893.0,14TH STREET,20851.0
20852,03/04/2021,1813.0,2734.0,14TH STREET,20852.0
20853,03/05/2021,2250.0,2918.0,14TH STREET,20853.0
20854,02/20/2021,1814.0,2411.0,14TH STREET,20854.0
20855,02/21/2021,1265.0,1623.0,14TH STREET,20855.0
20856,02/22/2021,1122.0,2308.0,14TH STREET,20856.0
20857,02/23/2021,2027.0,2632.0,14TH STREET,20857.0
20858,02/24/2021,2203.0,2808.0,14TH STREET,20858.0
20859,02/25/2021,2085.0,2715.0,14TH STREET,20859.0
20860,02/26/2021,2206.0,2908.0,14TH STREET,20860.0
20861,02/13/2021,1692.0,2060.0,14TH STREET,20861.0
20862,02/14/2021,1205.0,1557.0,14TH STREET,20862.0
20863,02/15/2021,1365.0,1992.0,14TH STREET,20863.0
